label,origin_id,punchline_idx,text_a,text_b
0,99,5,My show be going to be more,reflective of America
0,99,5,My show make up going to be more,reflective of America
0,99,5,My show is going to be more than,reflective of America
0,99,5,My display is going to be more,reflective of America
1,100,4,my dog get a lot of,potential you just have to unleash it
1,100,4,my pawl has a lot of,potential you just have to unleash it
1,100,4,my heel has a lot of,potential you just have to unleash it
1,100,4,my wiener has a lot of,potential you just have to unleash it
1,100,4,my click has a lot of,potential you just have to unleash it
0,101,7,We be no more than candles burning in the,wind
0,101,7,We are no more than than candles burning in the,wind
0,101,7,We personify no more than standard candle burning in the,wind
0,101,7,We be no more than taper burning in the,wind
0,101,7,We embody no more than candles burning in the,wind
0,102,7,The market is likely to recreate a cat and,mouse game with the central banks for the next few days
0,102,7,The market is likely to play a big cat and,mouse game with the central banks for the next few days
0,102,7,The market is probable to take on a cat and,mouse game with the central banks for the next few days
0,102,7,The market is likely to flirt a african tea and,mouse game with the central banks for the next few days
0,102,7,The food market is potential to play a cat and,mouse game with the central banks for the next few days
0,103,6,movement out and get an apartment and a,full time job and do that for a year
0,103,6,move out and convey an apartment and a,full time job and do that for a year
0,103,6,motion out and get an flat and a,full time job and do that for a year
0,103,6,movement out and gravel an apartment and a,full time job and do that for a year
0,103,6,move out and catch an flat and a,full time job and do that for a year
1,104,16,they said atomic number 2 drink ii bottles of whisky a day but it wasn t genuine helium had to,scotch those rumours right away
1,104,16,they said he fuddle ii bottles of whisky a day but information technology wasn t dead on target he had to,scotch those rumours right away
1,104,16,they pronounce he drank 2 bottles of whiskey a mean solar day but it wasn t true he had to,scotch those rumours right away
1,104,16,they said he drink 2 bottles of whisky a day only it wasn t true he had to,scotch those rumours right away
1,104,16,they said he drank ii bottles of whiskey a day but it wasn t true atomic number 2 have to,scotch those rumours right away
0,105,13,The tangible problem today was the dip in the bond market and the fall in,the dollar
0,105,13,The real problem today was the cliff in the adherence market and the free fall in,the dollar
0,105,13,The real problem today be the drop in the bond marketplace and the drop in,the dollar
0,105,13,The existent problem today was the drop in the bond market and the drop in,the dollar
0,105,13,The real job today be the drop in the bond market and the drop in,the dollar
1,106,4,sign on the doorway of an,internet hacker gone phishing
1,106,4,sign of the zodiac on the door of an,internet hacker gone phishing
1,106,4,sign on the threshold of an,internet hacker gone phishing
1,106,4,polarity on the door of an,internet hacker gone phishing
1,106,4,planetary house on the door of an,internet hacker gone phishing
1,107,10,to see his own survival bugs was purport to see elmer between,two cross hares
1,107,10,to insure his own survival bugs was drive to envision elmer between,two cross hares
1,107,10,to insure his own survival bugs was direct to see elmer between,two cross hares
1,107,10,to insure his own survival microbe was aim to catch elmer between,two cross hares
1,107,10,to insure his own survival bug was aim to see elmer between,two cross hares
1,108,0,unrivalled of,the joys of being a lightweight is that commuting by wind is a breeze
1,108,0,unitary of,the joys of being a lightweight is that commuting by wind is a breeze
1,108,0,peerless of,the joys of being a lightweight is that commuting by wind is a breeze
1,108,0,1 of,the joys of being a lightweight is that commuting by wind is a breeze
1,108,0,ane of,the joys of being a lightweight is that commuting by wind is a breeze
1,109,0,smaller baby,may be delivered by stork but the heavier ones need a crane
1,109,0,smaller sister,may be delivered by stork but the heavier ones need a crane
1,109,0,little babies,may be delivered by stork but the heavier ones need a crane
1,109,0,small babies,may be delivered by stork but the heavier ones need a crane
1,109,0,minuscule babies,may be delivered by stork but the heavier ones need a crane
1,110,4,after my ear operation i experience,sound
1,110,4,after my ear operation i finger,sound
1,110,4,after my ear operation i sense,sound
1,110,4,after my ear mathematical process i feel,sound
1,110,4,after my ear operation i find,sound
0,111,3,In this atomic number 2 saw a,chance for a new professional beginning
0,111,3,In this helium saw a,chance for a new professional beginning
0,111,3,In this he visit a,chance for a new professional beginning
0,111,3,In this he learn a,chance for a new professional beginning
0,111,3,In this he visualize a,chance for a new professional beginning
0,112,11,When two tally in their desire 1 sparke will jell them both on,fire
0,112,11,When two correspond in their desire One sparke will set them both on,fire
0,112,11,When deuce concord in their desire One sparke will place them both on,fire
0,112,11,When two hold in their desire Unitary sparke volition set them both on,fire
0,112,11,When two agree in their desire Ace sparke leave set them both on,fire
0,113,19,Short of sex all you should do is just be with him all the time just give him his space so,he can breath
0,113,19,Short of sexual activity all you should do is just be with him all the sentence only give him his space and so,he can breath
0,113,19,Short of sex all you should do is just now be with him all the time simply render him his outer space so,he can breath
0,113,19,Short of sexuality all you should execute be just be with him all the metre but give him his space so,he can breath
0,113,19,Short of sex all you should do is just be with him all the meter merely fall in him his space so,he can breath
1,114,7,a harp that equal shave is a bare faced,lyre
1,114,7,a harp that be shaved is a bare faced,lyre
1,114,7,a harp that was shave is a bare faced,lyre
1,114,7,a mouth organ that was knock off is a bare faced,lyre
1,114,7,a harp that personify shaved is a bare faced,lyre
1,115,13,one used to do rock climbing as a youth but unity be much boulder back,then
1,115,13,iodine used to practice rock climbing as a youth but i was much boulder backwards,then
1,115,13,i apply to do rock climbing as a younker merely i was much boulder back,then
1,115,13,i used to do shake climbing as a early days merely i was much boulder back,then
1,115,13,i use to do rock climbing as a youth but 1 was much boulder back,then
1,116,0,how serve,you find a missing train follow the tracks
1,116,0,how suffice,you find a missing train follow the tracks
1,116,0,how cause,you find a missing train follow the tracks
1,116,0,how manage,you find a missing train follow the tracks
1,116,0,how dress,you find a missing train follow the tracks
1,117,5,making your ain hard liquor is a,whiskey business
1,117,5,micturate your own hard liquor is a,whiskey business
1,117,5,draw your own heavy liquor is a,whiskey business
